tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
1;b369b55c-febd-48c9-831f-ef380e4216f0;CY;Παροχή υπηρεσιών μίσθωσης λεωφορείων για την μεταφορά μαθητών προς/από σχολεία εντός της επαρχίας Πάφου;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;60130000;60130000;;2013;EL;;;;;2013/04/26;;;;;24;720;no;no;no;;;;no;no;yes;no;2968218;EUR;;;2968218;;;;;;358;756;40;7254;;1;;;1;1;2013-03-12;2013-03-12;;;;;100;100;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER,HOUSING_AND_COMMUNITY_AMENITIES,HEALTH;EU_body_4437dc0ec4d4c1d6aa2199f7e5ccb50022fa90bf381245529c9403f541db0382;Τμήμα Δημοσίων Έργων;CY;Λευκωσία;CY;2048;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3db39d06-776f-4dd5-acac-761fd8274d91;CY;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;0;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;UTILITIES;OTHER;EU_body_8ab1a6fd86ce009b9ae6e0b3049ecf5a1f3bae03f662806e1d009c81738a53ed;Natural Gas Public Company (DEFA);;Nicosia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;edabcbc5-7a22-475b-a8d2-2a9fb56f33b3;CY;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_cf75fee78185418e12d1c64b3db3abd146dc3a715936130c6e3103c0106ce59a;Υπουργείο Υγείας;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;9837910f-6f6f-45f4-9294-58eae72a4abe;CY;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_b47941fc7a815edeb47b2d12430e3b59c97f05385c6d9bc83aca98bbeda77f0f;Τμήμα Δημοσίων Έργων;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0ca7b43c-cf24-42ba-a1dc-bc0d002fbfee;CY;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_c517003d46aa753e93c59f7a069095150db8789badc47e6e9b40f2922f96377e;Υπουργείο Υγείας;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;c6ca5e6c-6b11-4c91-a0e9-a3292bb742cb;CY;Προμήθεια, παράδοση και εκφόρτωση έτοιμου σκυροδέματος σε διάφορα εργοτάξια στην Περιοχή 3 της Επαρχίας Λευκωσίας που περικλείεται μεταξύ των χωριών Αστρομερίτη, Αγίας Μαρίνας, Κανναβιών, Σπήλιων, Καρβουνά,Προδρόμου, Κύκκου και Κάμπου. Αρ.Προσφ. Δ.Τ.Δ.Ε. (Ε.Μ.Λ/σίας) Ε7/2012;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;44114100;44114100;;2013;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;975000;EUR;;;975000;235;;;;;1;;;1;1;;;2013-03-07;2013-03-07;http://ted.europa.eu/udl?uri=TED:NOTICE:075315-2013:TEXT:EN:HTML;0;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER,HOUSING_AND_COMMUNITY_AMENITIES,HEALTH;EU_body_4437dc0ec4d4c1d6aa2199f7e5ccb50022fa90bf381245529c9403f541db0382;Τμήμα Δημοσίων Έργων;CY;Λευκωσία;CY;2048;1;Προμήθεια, παράδοση και εκφόρτωση έτοιμου σκυροδέματος σε διάφορα εργοτάξια στην περιοχή 3 της Επαρχίας Λευκωσίας που περικλείεται μεταξύ των χωριών Αστρομερίτη, Αγ.Μαρίνας, Κανναβιών, Σπηλιών, Καρβουνά, Προδρόμου, Κύκκου και Κάμπου.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;975000;EUR;;;975000;1;EU_body_08ea054d7c242d692d0c2cdca7bb693de76bae97d66cd4f34e884bab652cb9ee;ΕΡΓΟΛΗΠΤΙΚΕΣ ΕΡΓΑΣΙΕΣ Α.Γ. ΚΑΖΑΝΟΣ ΚΑΙ ΥΙΟΣ ΛΤΔ ΚΑΙ C.M. STARBETON LTD J.V.;;ΛΕΥΚΩΣΙΑ;CY;1684
7;2d8e84a0-e511-43e0-8d94-0f72e8ebfe42;CY;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;REGIONAL_AUTHORITY;ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_bb34625bbe437f68449d5d40d719fc6a51bd0043f3a6b6da7b2edf1837b2d37c;Γενικό Λογιστήριο Δημοκρατίας;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;da2a0fe2-6926-4d40-bb6b-06229dd54d81;CY;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_8aa8f9c7f8cb53f33bd34f20a966636bd6ddf798480906e7cdc49024816fd743;Υπουργείο Υγείας;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;a7c3c9d6-1127-47c9-b1e2-72d1f48c20cb;CY;ΑΠΚΥ005/2013 Παροχή υπηρεσιών φρούρησης στα κτίρια του Ανοικτού Πανεπιστημίου Κύπρου;;SERVICES;OPEN;pt_open;79710000;79710000,79713000;;2013;EL;;;;;2013/09/16;;;;;12;360;no;no;no;;;;no;no;yes;no;234000;EUR;;;234000;191187;EUR;;;191187;71;3108;2173;10379;;1;;;1;2;2013-08-09;2013-08-09;2014-07-03;2014-07-03;http://ted.europa.eu/udl?uri=TED:NOTICE:222950-2014:TEXT:EN:HTML;100;100;0;100;100;100;;;0;100;0;0;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;PUBLIC_BODY;EDUCATION;EU_body_02a35cd9bd117685c8c6e5dbf5e5a319136b788f969bef2b45a82b8acecd4789;Ανοικτό Πανεπιστήμιο Κύπρου;CY000;Λευκωσία;CY;2220;1;;;AWARDED;;;;234000;EUR;;;234000;;3;;;;;;;;1;yes;no;;191187;EUR;;;191187;1;EU_body_6c67642dd848ec688655842d5fef1146f9dd215198bceb8e6c4da1302e61817b;Eagle Watch Security Services Ltd;;Niocosia;CY;
10;2a0848bb-1a05-41f0-b99a-7743fcaeced1;CY;Διαγωνισμός Διαδικασίας με Διαπραγμάτευση για τη Συντήρηση και Υποστήριξη του Μηχανογραφικού Εξοπλισμού του Μηχανογραφημένου Συστήματος της Υπηρεσίας ΦΠΑ για περίοδο μέχρι πέντε ετών - ΤΥΠ2013/006/Δ/Α;ABOVE_THE_THRESHOLD;SERVICES;NEGOTIATED_WITHOUT_PUBLICATION;f03_pt_negotiated_without_competition;50310000;50310000,48900000;;2013;;;;;;;;;;;;;no;no;no;;;;yes;no;yes;;;;;;;303351.59;EUR;;;303351.59;133;;;;;1;;1;1;1;;;2013-09-20;2013-09-20;http://ted.europa.eu/udl?uri=TED:NOTICE:316407-2013:TEXT:EN:HTML;0;0;100;50;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_2f435c35d42197748adcac74b06f6501eb24b69f364a60aa669f058e31ff6a9d;Τμήμα Υπηρεσιών Πληροφορικής;CY;Λευκωσία;CY;1446;1;ΣΥΝΤΗΡΗΣΗ ΚΑΙ ΥΠΟΣΤΗΡΙΞΗ ΤΟΥ ΜΗΧΑΝΟΓΡΑΦΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ ΤΟΥ ΜΗΧΑΝΟΓΡΑΦΗΜΕΝΟΥ ΣΥΣΤΗΜΑΤΟΣ ΤΗΣ ΥΠΗΡΕΣΙΑΣ ΦΠΑ ΓΙΑ ΠΕΡΙΟΔΟ ΜΕΧΡΙ ΠΕΝΤΕ ΕΤΩΝ;;AWARDED;;;;281470.3;EUR;;;281470.3;;1;;;0;;;;;1;yes;no;;303351.59;EUR;;;303351.59;1;EU_body_30a3101ce12e4506aafacf4c89dc84b4a460b257d4f98a8958d602b0825863d1;GCC Computers Ltd;CY;Nicosia;CY;2220
