tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
1;bbf9e1b3-49e7-435c-9528-0b0573688b95;CY;Conduct of a study on the Career System, Job Description Framework, and Staffing Needs of the Central Bank of Cyprus.;;SERVICES;OPEN;pt_open;66171000;66171000,66519600,79414000,79600000,79634000;;2016;;;;;;;;;;;;;no;no;no;;;;no;no;no;;;;;;;;;;;;117;;;;;2;;;1;1;;;2016-10-18;2016-10-18;http://ted.europa.eu/udl?uri=TED:NOTICE:364338-2016:TEXT:EN:HTML;;0;100;100;100;;100;;0;0;0;;;;;;;;;;;;0;;;0;;;;;100;;100;1;PUBLIC_BODY;OTHER;EU_body_b86086151fce464fce544452097b202dec57e1b5d3cd962d5b127ddb4ae9eee4;Central Bank of Cyprus;CY000;Nicosia;CY;1076;1;;;AWARDED;;;;;;;;;;;;;;;;;;1;yes;no;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;1;Είδος 1;;ANNOUNCED;;;;3000;EUR;;;3000;1;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;2;Είδος 2;;ANNOUNCED;;;;2344;EUR;;;2344;2;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;3;Είδος 3;;ANNOUNCED;;;;25612;EUR;;;25612;3;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;4;Είδος 4;;ANNOUNCED;;;;810;EUR;;;810;4;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;5;Είδος 5;;ANNOUNCED;;;;2912;EUR;;;2912;5;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;6;Είδος 6;;ANNOUNCED;;;;1020;EUR;;;1020;6;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;7;Είδος 7;;ANNOUNCED;;;;2090;EUR;;;2090;7;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;8;Είδος 8;;ANNOUNCED;;;;15800;EUR;;;15800;8;;;;;;;;;;;;;;;;;;;;;;;;
2;16422b39-d1e1-4ad4-8555-b5c6267b126f;CY;Προσφορά για την Προμήθεια καθετήρων και άλλων ελαστικών ειδών για τις ανάγκες των Κρατικών Νοσηλευτηρίων, Σ.Υ.16/16.;;SUPPLIES;OPEN;pt_open;33140000;33140000;;2016;EL;;;;;2016/05/19;;;;;36;1080;no;no;no;;;;no;no;yes;yes;227817;EUR;;;227817;;;;;;100;;;;;1;;;14;1;2016-04-06;2016-04-06;;;;;100;0;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES;EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c;Υπουργείο Υγείας;CY;Λευκωσία;CY;1448;9;Είδος 9;;ANNOUNCED;;;;2880;EUR;;;2880;9;;;;;;;;;;;;;;;;;;;;;;;;
