tender_id,tender_country,tender_title,tender_size,tender_supplyType,tender_procedureType,tender_nationalProcedureType,tender_mainCpv,tender_cpvs,tender_addressOfImplementation_nuts,tender_year,tender_eligibleBidLanguages,tender_npwp_reasons,tender_awardDeadline,tender_contractSignatureDate,tender_awardDecisionDate,tender_bidDeadline,tender_cancellationDate,tender_estimatedStartDate,tender_estimatedCompletionDate,tender_estimatedDurationInYears,tender_estimatedDurationInMonths,tender_estimatedDurationInDays,tender_isEUFunded,tender_isDps,tender_isElectronicAuction,tender_isAwarded,tender_isCentralProcurement,tender_isJointProcurement,tender_isOnBehalfOf,tender_isFrameworkAgreement,tender_isCoveredByGpa,tender_hasLots,tender_estimatedPrice,tender_estimatedPrice_currency,tender_estimatedPrice_minNetAmount,tender_estimatedPrice_maxNetAmount,tender_estimatedPrice_EUR,tender_finalPrice,tender_finalPrice_currency,tender_finalPrice_minNetAmount,tender_finalPrice_maxNetAmount,tender_finalPrice_EUR,tender_description_length,tender_personalRequirements_length,tender_economicRequirements_length,tender_technicalRequirements_length,tender_documents_count,tender_awardCriteria_count,tender_corrections_count,tender_onBehalfOf_count,tender_lots_count,tender_publications_count,tender_publications_firstCallForTenderDate,tender_publications_lastCallForTenderDate,tender_publications_firstdContractAwardDate,tender_publications_lastContractAwardDate,tender_publications_lastContractAwardUrl,tender_indicator_INTEGRITY_SINGLE_BID,tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION,tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD,tender_indicator_INTEGRITY_PROCEDURE_TYPE,tender_indicator_INTEGRITY_DECISION_PERIOD,tender_indicator_INTEGRITY_TAX_HAVEN,tender_indicator_INTEGRITY_NEW_COMPANY,tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT,tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION,tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA,tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT,tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE,tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES,tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS,tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING,tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING,tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING,tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING,tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING,tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING,tender_indicator_TRANSPARENCY_MARKET_MISSING,tender_indicator_TRANSPARENCY_TITLE_MISSING,tender_indicator_TRANSPARENCY_VALUE_MISSING,tender_indicator_TRANSPARENCY_YEAR_MISSING,tender_indicator_INTEGRITY_WINNER_CA_SHARE,tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS,tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO,tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD,tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO,buyer_row_nr,buyer_buyerType,buyer_mainActivities,buyer_id,buyer_name,buyer_nuts,buyer_city,buyer_country,buyer_postcode,lot_row_nr,lot_title,lot_selectionMethod,lot_status,lot_contractSignatureDate,lot_cancellationDate,lot_isAwarded,lot_estimatedPrice,lot_estimatedPrice_currency,lot_estimatedPrice_minNetAmount,lot_estimatedPrice_maxNetAmount,lot_estimatedPrice_EUR,lot_lotNumber,lot_bidsCount,lot_validBidsCount,lot_smeBidsCount,lot_electronicBidsCount,lot_nonEuMemberStatesCompaniesBidsCount,lot_otherEuMemberStatesCompaniesBidsCount,lot_foreignCompaniesBidsCount,lot_description_length,bid_row_nr,bid_isWinning,bid_isSubcontracted,bid_isConsortium,bid_price,bid_price_currency,bid_price_minNetAmount,bid_price_maxNetAmount,bid_price_EUR,bidder_row_nr,bidder_id,bidder_name,bidder_nuts,bidder_city,bidder_country,bidder_postcode
d83517f6-6c32-42e9-a995-6668bde056c3,CYP,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,2012,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,1,##empty,##empty,1,##empty,##empty,##empty,##empty,##empty,##empty,0,100,0,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,NATIONAL_AUTHORITY,HEALTH,EU_body_99cc8a4b1c8fbba46f3e5bea09045b25bb01d9641d57a2867d4f6d1bdeb5a86f,Υπουργείο Υγείας,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
ea81a075-d58a-4d50-b20b-ae9b44ecda05,CYP,"Προσφορά για προμήθεια, εγκατάσταση και συντήρηση δύο αγγειογραφικών συστημάτων. Σ.Υ. 52/11.",##empty,SUPPLIES,OPEN,pt_open,33100000,33100000,##empty,2012,EL,##empty,##empty,##empty,##empty,2012/05/18,##empty,##empty,##empty,##empty,##empty,##empty,no,no,no,##empty,##empty,##empty,yes,no,no,yes,1500000,EUR,##empty,##empty,1500000,##empty,##empty,##empty,##empty,##empty,92,##empty,##empty,##empty,##empty,1,##empty,##empty,2,1,2012-03-22,2012-03-22,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,0,0,0,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,##empty,100,0,##empty,100,##empty,1,NATIONAL_AUTHORITY,"HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES",EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c,Υπουργείο Υγείας,CY,Λευκωσία,CYP,1448,1,Το είδος 1 - σύστημα 1 περιλαμβάνει τα Item 1 μέχρι και Item 4,##empty,ANNOUNCED,##empty,##empty,##empty,700000,EUR,##empty,##empty,700000,1,##empty,##empty,##empty,##empty,##empty,##empty,##empty,63,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
ea81a075-d58a-4d50-b20b-ae9b44ecda05,CYP,"Προσφορά για προμήθεια, εγκατάσταση και συντήρηση δύο αγγειογραφικών συστημάτων. Σ.Υ. 52/11.",##empty,SUPPLIES,OPEN,pt_open,33100000,33100000,##empty,2012,EL,##empty,##empty,##empty,##empty,2012/05/18,##empty,##empty,##empty,##empty,##empty,##empty,no,no,no,##empty,##empty,##empty,yes,no,no,yes,1500000,EUR,##empty,##empty,1500000,##empty,##empty,##empty,##empty,##empty,92,##empty,##empty,##empty,##empty,1,##empty,##empty,2,1,2012-03-22,2012-03-22,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,0,0,0,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,##empty,100,0,##empty,100,##empty,1,NATIONAL_AUTHORITY,"HEALTH,OTHER,DEFENCE,GENERAL_PUBLIC_SERVICES",EU_body_931bab9832273e854c45494ee6abba777c09322939f275df6d057d171199584c,Υπουργείο Υγείας,CY,Λευκωσία,CYP,1448,2,Το είδος 2 - σύστημα 2 περιλαμβάνει τα Item 5 μέχρι και Item 9,##empty,ANNOUNCED,##empty,##empty,##empty,800000,EUR,##empty,##empty,800000,2,##empty,##empty,##empty,##empty,##empty,##empty,##empty,63,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
edaeb560-ab0c-4c9c-8399-95ff69d6027f,CYP,Well Bore Clean Out Equipment and Services 2012.,##empty,SERVICES,NEGOTIATED,NEGOTIATED,76537100,"76537100,76490000,43136000,43121300",##empty,2012,EN,##empty,##empty,##empty,##empty,2012/09/26,##empty,##empty,##empty,##empty,12,360,no,no,no,##empty,##empty,##empty,no,no,no,no,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,128,461,##empty,430,##empty,##empty,##empty,##empty,1,1,2012-09-06,2012-09-06,##empty,##empty,##empty,##empty,100,0,100,##empty,##empty,##empty,##empty,0,0,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,0,100,0,##empty,100,##empty,1,UTILITIES,GAS_AND_OIL_EXTRACTION,EU_body_4a45bd51128460e57f97c132dd1eeadf837a585b53c2e82ae76ae37fc0989577,Noble Energy International Ltd,CY000,Nicosia,CYP,2407,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
629b662d-ca54-4a43-9888-4865a019a35b,CYP,Ανοικτός διαγωνισμός για τη σύναψη σύμβασης με σκοπό την προμήθεια και εγκατάσταση ενός ψηφιακού μαστογράφου για τις ανάγκες του Ογκολογικού Κέντρου Τράπεζας Κύπρου.,BELOW_THE_THRESHOLD,SUPPLIES,OPEN,OPEN,33111000,"33111000,33111650",##empty,2012,"EL,EN",##empty,##empty,##empty,##empty,2012/09/07,##empty,##empty,##empty,##empty,3,90,no,no,no,##empty,##empty,##empty,no,no,yes,no,380000,EUR,##empty,##empty,380000,##empty,##empty,##empty,##empty,##empty,213,45,45,45,##empty,##empty,##empty,##empty,1,1,2012-07-25,2012-07-25,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,100,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,0,100,0,##empty,100,##empty,1,UTILITIES,OTHER,EU_body_ce115834bee5d242df2528cdfcd7be6c0538d8a8c8eb0f5831372b1e5e085eb9,Ογκολογικό Κέντρο Τράπεζας Κύπρου,CY000,Λευκωσία,CYP,2006,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
80501ed1-e71a-40fa-96c2-94a87f68fcae,CYP,"Δημόσιος διαγωνισμός προσφορών για την προμηθεια άσπρης και κόκκινης ξυλείας, σέλοτεξ και ταινίων περιθωρίων για έπιπλα.",##empty,SUPPLIES,OPEN,pt_open,03415000,"03415000,44191300,03418100",##empty,2012,EL,##empty,##empty,##empty,##empty,2012/06/01,##empty,##empty,##empty,##empty,##empty,##empty,no,no,no,##empty,##empty,##empty,no,no,no,yes,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,120,##empty,##empty,##empty,##empty,1,##empty,##empty,15,2,2012-04-13,2012-04-13,2012-10-04,2012-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:313247-2012:TEXT:EN:HTML,##empty,100,100,100,100,100,##empty,##empty,0,0,0,0,38.4615,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,20,##empty,##empty,0,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"OTHER,GENERAL_PUBLIC_SERVICES,DEFENCE",EU_body_bf960d6b5f417dc9ed11a09f370384ffbe62d3260abbda1f9056c4c859846b13,Τμήμα Κρατικών Αγορών και Προμηθειών,CY000,Λευκωσία,CYP,2025,1,Ειδη 17-19,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,3,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
80501ed1-e71a-40fa-96c2-94a87f68fcae,CYP,"Δημόσιος διαγωνισμός προσφορών για την προμηθεια άσπρης και κόκκινης ξυλείας, σέλοτεξ και ταινίων περιθωρίων για έπιπλα.",##empty,SUPPLIES,OPEN,pt_open,03415000,"03415000,44191300,03418100",##empty,2012,EL,##empty,##empty,##empty,##empty,2012/06/01,##empty,##empty,##empty,##empty,##empty,##empty,no,no,no,##empty,##empty,##empty,no,no,no,yes,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,120,##empty,##empty,##empty,##empty,1,##empty,##empty,15,2,2012-04-13,2012-04-13,2012-10-04,2012-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:313247-2012:TEXT:EN:HTML,##empty,100,100,100,100,100,##empty,##empty,0,0,0,0,38.4615,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,20,##empty,##empty,0,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"OTHER,GENERAL_PUBLIC_SERVICES,DEFENCE",EU_body_bf960d6b5f417dc9ed11a09f370384ffbe62d3260abbda1f9056c4c859846b13,Τμήμα Κρατικών Αγορών και Προμηθειών,CY000,Λευκωσία,CYP,2025,2,12Σ0141,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,7010.75,EUR,##empty,##empty,7010.75,1,EU_body_5cf75186af5de888305837cf3581c8125ba538943d5a7ab37202d496ab3e0921,Petropan LTD,##empty,##empty,CYP,##empty
80501ed1-e71a-40fa-96c2-94a87f68fcae,CYP,"Δημόσιος διαγωνισμός προσφορών για την προμηθεια άσπρης και κόκκινης ξυλείας, σέλοτεξ και ταινίων περιθωρίων για έπιπλα.",##empty,SUPPLIES,OPEN,pt_open,03415000,"03415000,44191300,03418100",##empty,2012,EL,##empty,##empty,##empty,##empty,2012/06/01,##empty,##empty,##empty,##empty,##empty,##empty,no,no,no,##empty,##empty,##empty,no,no,no,yes,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,120,##empty,##empty,##empty,##empty,1,##empty,##empty,15,2,2012-04-13,2012-04-13,2012-10-04,2012-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:313247-2012:TEXT:EN:HTML,##empty,100,100,100,100,100,##empty,##empty,0,0,0,0,38.4615,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,20,##empty,##empty,0,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"OTHER,GENERAL_PUBLIC_SERVICES,DEFENCE",EU_body_bf960d6b5f417dc9ed11a09f370384ffbe62d3260abbda1f9056c4c859846b13,Τμήμα Κρατικών Αγορών και Προμηθειών,CY000,Λευκωσία,CYP,2025,3,Ειδη 10-16,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,2,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
80501ed1-e71a-40fa-96c2-94a87f68fcae,CYP,"Δημόσιος διαγωνισμός προσφορών για την προμηθεια άσπρης και κόκκινης ξυλείας, σέλοτεξ και ταινίων περιθωρίων για έπιπλα.",##empty,SUPPLIES,OPEN,pt_open,03415000,"03415000,44191300,03418100",##empty,2012,EL,##empty,##empty,##empty,##empty,2012/06/01,##empty,##empty,##empty,##empty,##empty,##empty,no,no,no,##empty,##empty,##empty,no,no,no,yes,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,120,##empty,##empty,##empty,##empty,1,##empty,##empty,15,2,2012-04-13,2012-04-13,2012-10-04,2012-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:313247-2012:TEXT:EN:HTML,##empty,100,100,100,100,100,##empty,##empty,0,0,0,0,38.4615,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,20,##empty,##empty,0,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"OTHER,GENERAL_PUBLIC_SERVICES,DEFENCE",EU_body_bf960d6b5f417dc9ed11a09f370384ffbe62d3260abbda1f9056c4c859846b13,Τμήμα Κρατικών Αγορών και Προμηθειών,CY000,Λευκωσία,CYP,2025,4,12Σ0140,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,57077.5,EUR,##empty,##empty,57077.5,1,EU_body_60d0e9697c295e710d983c47f19d55a95cc9e3bec6b06b1de09ef0f8ba069dfa,Λανίτης Αριστοφάνους Λτδ,CY000,Λευκωσία,CYP,2044
80501ed1-e71a-40fa-96c2-94a87f68fcae,CYP,"Δημόσιος διαγωνισμός προσφορών για την προμηθεια άσπρης και κόκκινης ξυλείας, σέλοτεξ και ταινίων περιθωρίων για έπιπλα.",##empty,SUPPLIES,OPEN,pt_open,03415000,"03415000,44191300,03418100",##empty,2012,EL,##empty,##empty,##empty,##empty,2012/06/01,##empty,##empty,##empty,##empty,##empty,##empty,no,no,no,##empty,##empty,##empty,no,no,no,yes,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,120,##empty,##empty,##empty,##empty,1,##empty,##empty,15,2,2012-04-13,2012-04-13,2012-10-04,2012-10-04,http://ted.europa.eu/udl?uri=TED:NOTICE:313247-2012:TEXT:EN:HTML,##empty,100,100,100,100,100,##empty,##empty,0,0,0,0,38.4615,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,20,##empty,##empty,0,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"OTHER,GENERAL_PUBLIC_SERVICES,DEFENCE",EU_body_bf960d6b5f417dc9ed11a09f370384ffbe62d3260abbda1f9056c4c859846b13,Τμήμα Κρατικών Αγορών και Προμηθειών,CY000,Λευκωσία,CYP,2025,5,Ειδη 1-9,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
