tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
1;3f1c13bb-2c80-4672-88a5-0f61590ccf52;MT;Call for quotation for the supply of 10mL Sterile Plastic Pipettes.;;SUPPLIES;OPEN;pt_open;19521000;19521000;;2014;;;;;;2014/01/17;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;63;;;;;1;;;1;1;2014-01-14;2014-01-14;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_948301d1004301e8cd43803105e8a5f375b92a147354e828abacf6a097a4edff;Central Procurement and Supplies Unit MFH;MT001;Guardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2ddb96fd-ddfe-49da-af65-caf47d9d281c;MT;Tender for the Supply of Oxygen Concentrators.;;SUPPLIES;OPEN;pt_open;24111900;24111900;;2014;;;;;;2014/03/27;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;46;;;;;1;;;1;1;2014-02-18;2014-02-18;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;be33852b-dd26-4a99-8d94-9fefc9b1b364;MT;;;;;;;;;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_5b6a2392574ee3c4b52d95d6f8dc34af1bcc9417ce388ba70505b73cba7cd547;Ministry of Health, the Elderly and Community Care;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;7fa5b081-cdf2-4966-90c3-61e98ac9ab4b;MT;Sensors and instrumentation — Gozo — water services corporation.;;SUPPLIES;OPEN;pt_open;38420000;38420000,31682210;;2014;;;;;;2014/11/20;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;;;;;;64;;;;;1;;;2;1;2014-10-14;2014-10-14;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Pressure and Hydrostatic Transmitters;;ANNOUNCED;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
4;7fa5b081-cdf2-4966-90c3-61e98ac9ab4b;MT;Sensors and instrumentation — Gozo — water services corporation.;;SUPPLIES;OPEN;pt_open;38420000;38420000,31682210;;2014;;;;;;2014/11/20;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;;;;;;64;;;;;1;;;2;1;2014-10-14;2014-10-14;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;2;Conductivity and Free Chlorine Analysers;;ANNOUNCED;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
5;18ce05a4-b84d-435b-9610-5a2616b8624b;MT;Supply of Pen Needles 8mm 31g.;;SUPPLIES;OPEN;pt_open;33141320;33141320;;2014;;;;;;2014/06/24;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;30;;;;;1;;;1;1;2014-05-16;2014-05-16;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;460c8e34-0667-44eb-91cc-ba2e30762850;MT;Tender for the Provision of Clinical Training in Medical Physics.;;SERVICES;OPEN;pt_open;80561000;80561000;;2014;EN;;;;;2014/05/08;;;;;22;660;yes;no;no;;;;no;no;no;yes;;;;;;1004958;EUR;;;1004958;387;23;47;47;;1;;;1;2;2014-03-28;2014-03-28;2015-01-08;2015-01-08;http://ted.europa.eu/udl?uri=TED:NOTICE:005547-2015:TEXT:EN:HTML;100;100;50;100;50;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH,EDUCATION,GENERAL_PUBLIC_SERVICES;EU_body_fb39fb2813124388b4808f248920dea9602083552d8e1b6cc30470ead58822d3;Ministry For Health;MT001;Msida;MT;MSD 2090;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;1004958;EUR;;;1004958;1;EU_body_250617afbf52c1ee948e0a251bbdc81b07f44ff2189601785c1921a91246ef1b;The Leeds Teaching Hospitals NHS Trust;UKE42;Leeds;UK;LS9 7TF
7;027a7827-dcbd-444d-8234-b6f8038f6dc0;MT;Supply of Salbutamol 100 mg inhaler.;;SUPPLIES;OPEN;pt_open;33673000;33673000;;2014;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;336600;EUR;;;336600;36;;;;;1;;;1;1;;;2014-11-06;2014-11-06;http://ted.europa.eu/udl?uri=TED:NOTICE:379040-2014:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;336600;EUR;;;336600;1;EU_body_dd2bb7d1547c982fbfda45349f509f3d6635f76c7b0400834199132351b68183;Alfred Gera & Sons Ltd;;Qormi [Ħal Qormi (Ċittà Pinto)];MT;
8;6f3e9813-062f-43b5-bfd3-750c999b56fc;MT;Call for quotation for the supply of phenytoin sodium capsules/tablets.;;SUPPLIES;OPEN;pt_open;33661300;33661300;;2014;;;;;;2014/04/01;;;;;;;no;no;no;;;;no;no;no;yes;;;;;;;;;;;100;;;;;1;;;2;1;2014-03-21;2014-03-21;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_948301d1004301e8cd43803105e8a5f375b92a147354e828abacf6a097a4edff;Central Procurement and Supplies Unit MFH;MT001;Guardamangia;MT;PTA 1010;1;Lot 1: phenytoin sodium 50mg capsules/tablets;;ANNOUNCED;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
8;6f3e9813-062f-43b5-bfd3-750c999b56fc;MT;Call for quotation for the supply of phenytoin sodium capsules/tablets.;;SUPPLIES;OPEN;pt_open;33661300;33661300;;2014;;;;;;2014/04/01;;;;;;;no;no;no;;;;no;no;no;yes;;;;;;;;;;;100;;;;;1;;;2;1;2014-03-21;2014-03-21;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_948301d1004301e8cd43803105e8a5f375b92a147354e828abacf6a097a4edff;Central Procurement and Supplies Unit MFH;MT001;Guardamangia;MT;PTA 1010;2;Lot 2: phenytoin sodium 100mg capsules/tablets;;ANNOUNCED;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
