tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
1;d0e4df0c-8f7b-40a7-b5b9-2407cf8b1de6;MT;Tender for the Provision of Architectural and Engineering Services for the Design and Build of the ARB Asset Recovery Facility;BELOW_THE_THRESHOLD;SERVICES;OPEN;pt_open;71221000;71221000;;2020;EN;;;;;2020/05/19;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;105000;EUR;;;105000;127;;;;1;1;;;1;3;2020-04-09;2020-04-09;2020-04-20;2020-06-25;http://ted.europa.eu/udl?uri=TED:NOTICE:296686-2020:TEXT:EN:HTML;100;100;50;100;50;100;;0;0;100;0;100;91.6667;;;;;;;100;;;100;;;0;100;;100;50;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_cb1fa13149d7a475646798c44f7cf929bea06eed5cd55809143b2fece8940b78;Ministry for Justice Equality and Governance;;Valletta;MT;VLT;1;Tender for the Provision of Architectural and Engineering Services for the Design and Build of the ARB Asset Recovery Facility;;AWARDED;;2020/04/20;yes;;;;;;;19;;0;19;0;0;;127;1;yes;no;no;105000;EUR;;;105000;1;EU_body_e54e01de93a5df03edb1612b6258e809158dba76a2a58a3c39c91581307cd44c;EMDP;MT;Luqa;MT;LQA 9023
2;2c576610-eca5-4962-940f-5ef7476540e7;MT;Provision of Maintenance and Support Services for HP Servers — T039/20;BELOW_THE_THRESHOLD;SERVICES;OPEN;pt_open;50000000;50000000;;2020;EN;;;;;2020/06/12;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;93615;EUR;;;93615;61;;;;1;1;;;1;2;2020-05-12;2020-05-12;2020-11-03;2020-11-03;http://ted.europa.eu/udl?uri=TED:NOTICE:524844-2020:TEXT:EN:HTML;100;100;50;100;100;100;;0;0;100;0;100;91.6667;;;;;;;100;;;100;;;0;100;;100;50;100;100;100;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;Contract;;AWARDED;;;yes;;;;;;;2;;2;2;0;0;;61;1;yes;no;no;93615;EUR;;;93615;1;EU_body_6c8425f009e408d25582effc37c80ce772b181061bcb04a9987e9f2a87756397;Smart Technologies Ltd;;Lija [Ħal Lija];MT;LJA 1234
3;1d5e040e-24b7-4bc6-a041-9b13930f6c1c;MT;CT2426/2019 Framework Agreement for the Provision of Food and Beverage items to the Armed Forces of Malta;;SUPPLIES;OPEN;pt_open;15000000;15000000;;2020;EN;;;;;2020/05/05;;;;;;;;no;no;;no;no;;yes;yes;no;;;;;;;;;;;94;;;;1;1;;;1;1;2020-03-31;2020-03-31;;;;;100;50;100;;;;0;0;100;100;100;;;;;;;;;;;0;;;;100;;100;50;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;94;;;;;;;;;;;;;;;;
4;43040a22-b18a-4f26-a584-957c641537cd;MT;CT2420/2019 — Tender for the Supply and Delivery of 20 Brand New Motor Vehicles Intended for Use as First Response Patrol Cars for the Malta Police Force;;SUPPLIES;OPEN;pt_open;34100000;34100000;;2020;EN;;;;;2020/02/18;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;;;;;;154;;;;1;1;2;;1;2;2020-01-16;2020-01-16;;;;;100;50;100;;;;0;0;100;0;100;;;;;;;;;;;0;;;;100;;100;50;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;154;;;;;;;;;;;;;;;;
5;410e27a8-8a2e-41d5-bcc2-f68507646fe8;MT;Tender for Medits Otoliths Extraction and Age Reading;BELOW_THE_THRESHOLD;SERVICES;OPEN;pt_open;73112000;73112000;;2020;EN;;;;;2020/09/02;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;29450;EUR;;;29450;54;;;;1;1;;;1;2;2020-08-10;2020-08-10;2020-12-24;2020-12-24;http://ted.europa.eu/udl?uri=TED:NOTICE:631645-2020:TEXT:EN:HTML;100;100;50;100;100;0;;0;0;100;0;100;91.6667;;;;;;;100;;;100;;;0;100;;100;50;100;100;100;1;NATIONAL_AUTHORITY;ENVIRONMENT,OTHER;EU_body_f916b0a7d6e9bcc0ae8a63ea0df9afb7f435ceefb4667e8b9c2f50fcd0340486;Ministry for the Agriculture Fisheries and Animal Rights — MPU;MT;Santa Venera;MT;SVR 1301;1;Contract;;AWARDED;;;yes;;;;;;;2;;1;2;0;1;;54;1;yes;no;no;29450;EUR;;;29450;1;EU_body_5717ed28e251021963327825152c421109a054c48d70722a866856faf17e827b;AP Marine Environmental Consultancy Ltd;CY000;Aglanjia;CY;2101
6;30c75147-40cc-484f-bbd0-d940c7080545;MT;Leasing of Storage Space for the Office of the Notary to Government;;SERVICES;OPEN;pt_open;70220000;70220000;;2020;EN;;;;;2020/12/02;;;;;;;;no;no;;no;no;;no;yes;no;;;;;;;;;;;68;;;;1;1;;;1;1;2020-11-17;2020-11-17;;;;;100;50;100;;;;0;0;100;0;100;;;;;;;;;;;0;;;;100;;100;50;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_3011b1c7ab2f93b91ff213fc94f1205aa71b3b59d2b5c67eee3c52ef73c80358;Notary to Government;MT;Valletta;MT;VLT1310;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;68;;;;;;;;;;;;;;;;
7;1037753d-1de2-4731-a76a-26398bd5432f;MT;CT2275/2020 — Tender for the Supply of Bandages Wadding;;SUPPLIES;OPEN;pt_open;33100000;33100000;;2020;EN;;;;;2020/12/10;;;;;;;;no;no;;no;no;;no;yes;yes;;;;;;75731.47;EUR;;;75731.47;56;;;;1;1;;;3;2;2020-11-06;2020-11-06;2021-04-29;2021-04-29;https://ted.europa.eu/udl?uri=TED:NOTICE:213050-2021:TEXT:EN:HTML;100;100;50;100;100;100;;0;0;100;0;100;92.8571;;;;;;;100;;;100;;;0;100;;100;50;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Lot 3: 15 cm x 3 m (±0.5 m);;AWARDED;;;yes;;;;;;3;8;;8;8;0;0;;56;1;yes;no;no;75731.47;EUR;;;75731.47;1;EU_body_d970a85ada9310f0815171de3de69ee749347bceab981fa8cc2bf78d9d8922f3;Krypton Chemists Ltd;MT;Naxxar [In-Naxxar];MT;
7;1037753d-1de2-4731-a76a-26398bd5432f;MT;CT2275/2020 — Tender for the Supply of Bandages Wadding;;SUPPLIES;OPEN;pt_open;33100000;33100000;;2020;EN;;;;;2020/12/10;;;;;;;;no;no;;no;no;;no;yes;yes;;;;;;75731.47;EUR;;;75731.47;56;;;;1;1;;;3;2;2020-11-06;2020-11-06;2021-04-29;2021-04-29;https://ted.europa.eu/udl?uri=TED:NOTICE:213050-2021:TEXT:EN:HTML;100;100;50;100;100;100;;0;0;100;0;100;92.8571;;;;;;;100;;;100;;;0;100;;100;50;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;2;Lot 2: 10 cm x 3 m (±0.5 m);;AWARDED;;;yes;;;;;;2;8;;8;8;0;0;;56;1;yes;no;no;75731.47;EUR;;;75731.47;1;EU_body_d970a85ada9310f0815171de3de69ee749347bceab981fa8cc2bf78d9d8922f3;Krypton Chemists Ltd;MT;Naxxar [In-Naxxar];MT;
7;1037753d-1de2-4731-a76a-26398bd5432f;MT;CT2275/2020 — Tender for the Supply of Bandages Wadding;;SUPPLIES;OPEN;pt_open;33100000;33100000;;2020;EN;;;;;2020/12/10;;;;;;;;no;no;;no;no;;no;yes;yes;;;;;;75731.47;EUR;;;75731.47;56;;;;1;1;;;3;2;2020-11-06;2020-11-06;2021-04-29;2021-04-29;https://ted.europa.eu/udl?uri=TED:NOTICE:213050-2021:TEXT:EN:HTML;100;100;50;100;100;100;;0;0;100;0;100;92.8571;;;;;;;100;;;100;;;0;100;;100;50;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;3;Lot 1: 7.5 cm x 3 m (±0.5 m);;AWARDED;;;yes;;;;;;1;8;;8;8;0;0;;56;1;yes;no;no;75731.47;EUR;;;75731.47;1;EU_body_d970a85ada9310f0815171de3de69ee749347bceab981fa8cc2bf78d9d8922f3;Krypton Chemists Ltd;MT;Naxxar [In-Naxxar];MT;
8;08800074-cdc2-48fb-8afe-400177ca5150;MT;Supply and Delivery of ø600 mm and 900 mm Manhole Covers and Frames for the Water Services Corporation;;SUPPLIES;OPEN;pt_open;44423730;44423730;;2020;EN;;;;;2020/12/04;;;;;;;;no;no;;no;no;;no;yes;yes;;;;;;;;;;;133;;;;1;1;;;2;1;2020-10-26;2020-10-26;;;;;100;50;100;;;;0;0;100;0;100;;;;;;;;;;;0;;;;100;;100;50;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;1;Lot 1 – Manhole Cover and Frame Ø600 mm;;ANNOUNCED;;;;;;;;;1;;;;;;;;133;;;;;;;;;;;;;;;;
